count_words,count_mentions,count_hashtags,count_capital_words,count_excl_quest_marks,count_urls,count_emojis,ANSWER,clean_text
55,0,0,1,3,0,0,Yes,thank alot person would neverrrr fall no chanc ive fallen person alot upset alot thank veryy much xx that alright no problem know whoever boy girl least like girl lol
39,0,0,2,4,0,0,Yes,lol danc wit afta yu lef la nite heard tht grl dancn wiff jefferi got wet boner ahahahahahaha omg heheh yu noe yu like
22,0,0,0,0,0,0,Yes,hop porch monkey mine member babe toni fatherfuck haha ye babi rememb
31,0,0,0,0,0,0,Yes,apo stupid fuck would ask someth ganna answer dumbass thak quot timeeee quot
60,0,0,2,0,0,0,Yes,still today shit sad stfu rachel yo ass look like damn piqq lala dissappoint yo sister gonna get playd dude naent say mmhm mind uur bius funni kuhh stay tryna talk mah friend hun get annonom pussi ah hoe
14,0,0,3,0,0,0,Yes,stfu hoe piec shiit wow feel insult
39,0,0,0,1,0,0,Yes,ever heard rug muncher wonder lol tell herd one thing might not sure ill post lol
13,0,0,0,1,0,0,Yes,would say superstiti person yep
30,0,0,1,1,0,0,Yes,herd fuke karon grade umm herd dnt even talk tew th grader let alon fuk danni noe
6,0,0,0,2,0,0,Yes,filthi mexican
20,0,0,0,1,0,0,Yes,friend hoe ass bitch daniela care soo much hater
25,0,0,0,3,0,0,Yes,think dawg jewish cure sound like jewish cure band someth
15,0,0,3,0,0,0,Yes,go hell xd go hell ugli wannab scene chick
25,0,0,14,0,0,0,Yes,betti like ador look like crack head shit toilet dear even make sens
15,0,0,0,0,0,0,Yes,iightt eak yur heart eak dickk ahahaha lol
84,0,0,5,1,0,0,Yes,jordan leigh babi girl no matter happen life alway forev best friend mean world fuck shadi bitch im alway gonna love much jordankinpoonann awww alway gonna bestfriend love much allykinpoonann without would dead help much like sister love fuck shadi trick
10,0,0,0,1,0,0,Yes,what wrong chicken littl lmao stuffffffffff
15,0,0,0,2,0,0,Yes,mani pair underwear realli show face
15,0,0,0,2,0,0,Yes,what nicest thing youv done femal marri
35,0,0,0,2,0,0,Yes,like sleepwalk know apo apparenti dont know dont know dont that scari lol
8,0,0,0,3,1,0,Yes,wtf
8,0,0,3,1,0,0,Yes,fuck nooooo man
14,0,0,0,1,0,0,Yes,give butterfli hahha hate foolio
54,0,0,42,0,0,0,Yes,sex sex toy sex sex toy mallibu barbi play play babi get lone said hannah montana make move way cant imagin hahaha
18,0,0,0,1,0,0,Yes,big flirt not flirt lmao shut
30,0,0,2,0,0,0,Yes,know person level bitch well support decis mayb friend bitch
29,0,0,1,0,0,0,Yes,amaz gorgeou wanna like haha honey bunn puleasee would anyth look good
14,0,0,1,0,0,0,Yes,vvv lmfao virgin not virginian xd lmfao yeeeea would know
11,0,0,0,1,0,0,Yes,masturb silli shoosh no
32,0,1,4,2,0,0,Yes,fake lameee know like lot hate group myspac fake shutup
13,0,0,0,0,0,0,Yes,massag back feed grape bitch ye master
28,0,0,0,2,0,0,Yes,whyy dose rubinathi ask stoopid question eras dum betch talk anonym man show face hahah
54,0,2,5,0,0,0,Yes,nope actual life coughcough unlik lone pathet ugli lowlif man woman life event stay formspr creat fake start shit serious not bitch end stori kcoolby life show face anonym
21,0,0,1,4,0,0,Yes,oka bitch dont got quick comeback fuck fake wow pathet much
16,0,0,0,2,0,0,Yes,would ever cheat chri no never love tht boy
17,0,0,0,0,0,0,Yes,ill fight bitch haha fuckoff loser know
19,0,0,0,1,0,0,Yes,mani kid would get tube tie guy vasectomi random wouldnt
13,0,0,7,7,0,0,Yes,told formspr stuff wasnt well
29,0,0,0,0,0,0,Yes,top ugliest peopl ive ever seen hahaha funni cant even see top friend amp dont top five anyway
23,0,0,0,1,0,0,Yes,sex toy want tri tri lot enjoy
27,0,0,0,0,0,0,Yes,guarante guy wont go end summer guarante fuckin retard soooo fuck
30,0,0,0,0,0,0,Yes,np caus figur find hunt lol lol yea realli wish knew
10,0,0,0,0,0,0,Yes,wubbbbb huh wat lol
17,0,1,0,0,0,0,Yes,like andrea date psh find anyon
13,0,0,0,1,0,0,Yes,eat babi uh no may not
11,0,0,0,0,0,0,Yes,mad ugli true talk like face
15,0,0,0,2,0,0,Yes,mani time douch sex excuse
16,0,0,0,1,0,0,Yes,think common sexual fetish daddi school girl
14,0,0,0,2,0,0,Yes,would klondick bar absolutli noth
34,3,0,0,5,0,0,Yes,nd hr qurl qq dun hrd qt dwn yndrm lmao wtf
10,0,0,0,0,0,0,Yes,face nastyy jealou
18,0,0,8,0,0,0,Yes,fuck say name no believ type name billi
21,0,0,1,2,0,0,Yes,go tell care mayb say
28,0,0,1,0,0,0,Yes,ugliii ew hoe ghet lyfe bitch yu soft yuu get fuckinn life amp stop worryinn bowt miness yu fuckk hoe
34,0,0,1,0,0,0,Yes,faggot go edc god damn almost much bitch thad no near zach least love
9,0,0,0,0,0,0,Yes,gooooooooooooooooooooood gonna cut
8,0,0,0,1,0,0,Yes,go hell afterr youu
18,0,0,0,2,0,0,Yes,nosi peopl hahah good thing right
13,0,0,0,0,0,0,Yes,im better tthan youu haha shut anthoni suck
20,0,1,0,1,0,0,Yes,stay formspr even know
33,0,0,0,2,0,0,Yes,honest said could never leav bed wake let no aliv haha good song
41,0,0,0,1,0,0,Yes,hard get vote best stalker take pen paper well applenut like call top list far ur algud
9,0,0,0,0,0,0,Yes,fav eakki dont eat ekki
45,0,0,0,1,0,0,Yes,cant fuck get girl god realli hope ashley haha ashley talk time hahahaha someon els caus straight hun sorryyi
35,0,0,0,2,0,0,Yes,told spi well certainli would make sens question haha missi spi
19,0,0,7,5,0,0,Yes,luhh dhat pic negro itsz sexi lemm suck lol yew sure kan
20,0,0,5,0,0,0,Yes,like tight pusssssayyyi yep sister one fuck twice last night
56,0,3,0,1,0,0,Yes,okay littl bit troubl peopl not want question bitchi want question pleas messag inbox remov without fight thank guy yep yep
13,0,0,7,0,0,0,Yes,pussi ahh hoe stay dha formspr page hater bye
18,0,0,0,1,0,0,Yes,dont fuck talk victor tri get formspr count dd
10,0,0,1,0,0,0,Yes,remind dick yayyyi
63,0,3,0,0,0,0,Yes,bitchezz beloww would say ur name yeww put anonymu pussi ass bitchez talkin shit alexi ckan show herr fuken boob want jealou cuz yeww prolli gawt ok tho bitch wen sayz write lmao hater
24,0,0,0,1,0,0,Yes,pussi hoe di nene bitch fuk wit nene eva fuk bitch get get
31,0,0,1,3,0,0,Yes,yo mikeey zurii eak im not guna lie idnt memba idid memba wud nun damn concernz lmao
18,0,0,0,1,0,0,Yes,mr big forehead date huh ye what
39,0,1,1,10,0,0,Yes,follow bandwagon formspr twitter next gay justin beiber well im not follow anyth realli bandwagon soo oldd like trend day justin bieber idiot cnt spell
20,0,0,0,0,0,0,Yes,dudd ima fuuck til bleed haha sorri not sort thing
23,0,0,0,2,0,0,Yes,favorit word alway seem use often use fuck lot
36,0,0,1,1,0,0,Yes,suchho hoe speak englishee fukin dum ass im not tell reason ima hoa pussi tew anonom
14,0,0,0,0,0,0,Yes,need formspr dude need fother muckin facebook
8,0,0,2,0,0,0,Yes,eat cabanara ewwwwwwwwwwwww no
13,0,0,0,0,0,0,Yes,ugli bad question haha
17,0,0,1,1,0,0,Yes,last time maturb today shower think
11,0,0,0,0,0,0,Yes,hahaha ohmygod actual jerk okay
39,0,1,1,10,0,0,Yes,follow bandwagon formspr twitter next gay justin beiber well im not follow anyth realli bandwagon soo oldd like trend day justin bieber idiot cnt spell
9,0,0,0,2,0,0,Yes,virgin right hahaha
20,0,0,0,3,0,0,Yes,rememb gurl fight last year hmm mayb want anoth ass beat lol jkk
49,0,0,0,2,0,0,Yes,ever moment school work sleepi canut keep eye open much tri keep flutter close manag keep awak go outsid eath deep
45,0,0,1,3,0,0,Yes,um da gurl dat hang wit evelyn name katiana caus alwayz hear talk like wtf get life dnt even noe herr like wtf ur annoy damn bitch hop byeeeeeeee
25,0,0,0,1,0,0,Yes,like girl play ur ball eeehhh sometim turn deep throught
14,0,0,0,2,0,0,Yes,think parent know stalker huh
27,0,0,0,2,0,0,Yes,cat free dog cost money pussi free ov reason not cheap ass tc
13,0,0,0,0,0,0,Yes,gay think cool
41,0,0,1,2,0,0,Yes,place question tri ask color condom kid realli screw stop text probabl go fall stair
8,0,0,0,1,0,0,Yes,love youu bbi who
26,0,0,0,16,0,0,Yes,guy idk tell waii much pussi anamouss
14,0,0,0,0,0,0,Yes,tehe see fag hahahha jk love youu
16,0,0,3,4,0,0,Yes,ask question guess im test louis
27,0,0,14,0,0,0,Yes,ima bite da tip yo dick offf splatter itti bitti piec oh naw ianit dat ish ine dik
15,0,0,0,2,0,0,Yes,yousoo dumb imm not well dont mean
20,0,0,1,0,0,0,Yes,suck go fuck xd pp care lol
22,0,2,0,2,0,0,Yes,fuck like like tabitha like girl lead well that
45,0,1,0,0,0,0,Yes,idea stop tri get hook tabitha actual find someon suck inch dick hahaha doubt ever happen no girl like pevert douch perfect
7,0,0,0,0,0,0,Yes,hoe anonom
34,0,0,0,1,0,0,Yes,oh well apo shiiit hang older peopl get friend age dumb bitch stfu doo dont wrri bout mee
47,0,0,2,2,0,0,Yes,crapper bout get offlin rememb apo friggin spam today lol apo dedic half hour mayb hour lmbo ask ish xd sound good xd aiight lol sound great lol
26,0,0,0,0,0,0,Yes,shit talkin bitch wow reallyy whyy are yuu tlking thii shitt thiiss formspr ndd nott inn myy face whooss thee pussi
10,0,0,0,0,0,0,Yes,look fs saw
24,0,0,10,0,1,0,Yes,yell nigguh pass link wat mayb
33,0,0,0,2,0,0,Yes,think care think apo highli estim opinion bitch haha cuti nahttt
26,0,0,0,2,0,0,Yes,would rather fuck suck touch dick let go uh let not
14,0,0,0,3,0,0,Yes,true kiss ugli codi kid one
16,0,1,0,0,0,0,Yes,say gay cool ummm would
70,0,4,2,2,0,0,Yes,realli heat make session crush bf gf right sex virgin imagin readi suddenli realiz condom go sex not ye oral anal sex
29,0,0,0,3,0,0,Yes,alix suk yu wtf bxtch ianit gayi nd no da fukk anit lyke wat iluk lyke ionli gurlz clea bxtch
139,0,0,0,5,0,0,Yes,ok come warn label first cousin slept men make whore slut number alot would better get pay sinc basic give away anyon meet bar ur opinion wow didnt know men world lol ok kidn sorri lolr ok real answer im not one judg peopl real could go deeper stuff see sleep men may no dont think she either mayb she lost soul want found understood doesnt know express self alway reason behind peopl say
33,0,0,0,2,0,0,Yes,gf ever pregnanc scare first thing came mind never daughter born plan
37,0,0,7,0,0,0,Yes,ew fuckkk no she ugli fuuucckkk ugli quot fuck quot talk retard know pretti girl see one
11,0,0,4,1,0,0,Yes,stupid stupid
26,0,0,0,1,0,0,Yes,lol lesbian real talk honest everyon say lmaoooo ok that hot legit gross
10,0,0,0,1,0,0,Yes,racooonn stayi maaa shitt pleas smd
7,0,0,0,1,0,0,Yes,fanni dick willli
13,0,0,0,0,0,0,Yes,stop steal man hey came
21,0,0,1,2,0,0,Yes,go tell care mayb say
18,0,1,0,0,0,0,Yes,no fun must dull life loser
42,0,0,1,1,0,0,Yes,long dont get chlamydia lol haha anyth els pregnant plain whorish stay away lifestyl preach non whorish lifestyl want join preach lol
22,0,0,12,2,0,0,Yes,omg skin reeeet mean actual saw jizzz much take piss much
57,0,0,0,6,0,0,Yes,work bank right stuck look everi bank teller lol oh hang apo work teller ye work bank no im not stuck lmfao ye right im not teller lol
17,0,0,1,1,0,0,Yes,wanna die kick nutt run biatch
23,0,0,0,0,0,0,Yes,hey actual danni gramm didnt write thatvvvv someon write shit put name
84,0,0,5,1,0,0,Yes,jordan leigh babi girl no matter happen life alway forev best friend mean world fuck shadi bitch im alway gonna love much jordankinpoonann awww alway gonna bestfriend love much allykinpoonann without would dead help much like sister love fuck shadi trick
84,0,0,5,1,0,0,Yes,jordan leigh babi girl no matter happen life alway forev best friend mean world fuck shadi bitch im alway gonna love much jordankinpoonann awww alway gonna bestfriend love much allykinpoonann without would dead help much like sister love fuck shadi trick
12,0,0,0,2,0,0,Yes,aye dhi daddi pelt wtf get outa hea bxtch
8,0,0,0,1,0,0,Yes,love youu bbi who
11,0,0,4,1,0,0,Yes,stupid stupid
17,0,0,2,1,0,0,Yes,mr getonyourne person scari hi ashley hai tim
19,0,0,1,1,0,0,Yes,ashleybbi fantast nottt pretti fantast love
13,0,0,7,7,0,0,Yes,told formspr stuff wasnt well
8,0,0,0,2,0,0,Yes,boobi passion cool
54,0,0,2,0,0,0,Yes,oh franc hunni dont tri talk ghetto white ass doesnt fuck scare eak fuck half dude back fuck probabl even know get fuck fucken page stay fuck away franc
17,0,0,0,0,0,0,Yes,ill fight bitch haha fuckoff loser know
57,0,0,0,1,0,0,Yes,franc serious stop tri make peopl feel bad ugli bitch not ugli stupid cunt beauti stop talkin crap get life silli fuckstick damn like honestli much loser talk shit formspr
38,0,0,11,3,0,0,Yes,go movi wif didnt even see show shirtless bloodi know dude fuckin find fucker hahah no way guy got bloodi
64,0,0,3,7,0,0,Yes,sorri doubl post told classmat yesterday wont succeed attend night school appar cna certifact bullshit xd thought long answer pleas lmao wrong night school apperantli day job go school good person jerk
9,0,0,0,2,0,0,Yes,virgin right hahaha
39,0,0,0,12,0,0,Yes,ms becki aint pretti ugli fuk da al day way cracka town fuk rong wit yo soft tryna start wit priscilla haha nahh name byee
13,0,0,0,1,0,0,Yes,see yo dick look tasti lol
26,0,0,0,16,0,0,Yes,guy idk tell waii much pussi anamouss
29,0,0,0,0,0,0,Yes,top ugliest peopl ive ever seen hahaha funni cant even see top friend amp dont top five anyway
19,0,0,0,0,0,0,Yes,dont think virgin btw xd hahaha think
13,0,0,0,1,0,0,Yes,banana remind fruit xd
51,0,1,0,0,0,0,Yes,not creepi stalker everyon fuck hate everyon know fuck remind harmoni flashpink uglier alittl pathet everyon know fake girl want attent dumbfuck dont fake
12,0,0,0,0,0,0,Yes,love sisssssi fukin love
13,0,0,7,7,0,0,Yes,told formspr stuff wasnt well
26,0,0,0,16,0,0,Yes,guy idk tell waii much pussi anamouss
55,0,3,0,0,0,0,Yes,wow fuck fake tire everyon talk shit formspr either stop talk shit first delet damn thing gosh fuck retard forgot stupid peopl day would whatev bitch
49,0,2,36,0,0,0,Yes,smilemexxx trailer trash racist fat cow bimbo fuck slut worthless hell good someon use bodi sex dump street done use that not veryy nice
6,0,0,1,0,0,0,Yes,
14,0,0,0,1,0,0,Yes,could date someon opposit opinion ye
13,0,0,0,0,0,0,Yes,hey fuck jerk fuck love
19,0,0,0,0,0,0,Yes,fuckin ugli bitch look like man face whatev say
6,0,0,1,0,0,0,Yes,whore tyler
13,0,0,4,3,0,0,Yes,cj gay no cjayss mah buddi wtf yur gay
12,0,0,0,1,1,0,Yes,gayi
24,0,0,0,1,0,0,Yes,last one quot quot mayb want know badli
9,0,0,0,0,0,0,Yes,yuu vergin mayb
24,1,0,0,4,0,0,Yes,rl ju cum cum pu zzi nope idnt dat boo
15,0,0,0,1,1,0,Yes,
33,0,0,0,1,0,0,Yes,mini spaz attack ever happen freak answer nice one yeah freak sweeti
13,0,0,0,0,0,0,Yes,stupid ugli
13,0,1,0,3,0,0,Yes,ballfuck real get vv thankyou
18,0,0,0,0,0,0,Yes,still wonder need wonder mind need wander
28,0,0,0,1,0,0,Yes,know remind old man once nope not butt like said thank imform
111,0,1,1,5,0,0,Yes,lmao quot yurr reall funni skinni ass bitchh quot hm realli much insult fat lol suck talkn shit later white trash skank ur super ugli nd guy like realli isnt gonna come back around laterrrr ahhaha yuurr funnyy reall funni ndd dntt want hatt guy come bckk mee anyyi more ndd yeahh suck tlking shit jstt dntt tlk shitt thiss wouldd tlk itt yuurr face iff knew whoo thiss wass bitch gett life ndd stopp worri aboutt mine
45,0,1,0,2,0,0,Yes,aww beat ass not quot badass quot enough exactli imeant pussssssyss caus probabl fuckin girl tell youu ill
6,0,0,0,1,0,0,Yes,gay total
21,0,1,1,0,0,0,Yes,peopl lie not cute vv right sexi beast
13,0,0,0,0,0,0,Yes,stupid ugli
62,0,0,0,0,0,0,Yes,terribl rude everyon sick abus everi good thing happen destroy hate fake smile way care trust dead aliv head someon still care ummmmmm actual realli creepi doesnt make sens
17,0,0,0,0,0,0,Yes,hey im ashle im tire everyon comment damn formspr talk shit
17,0,0,1,1,0,0,Yes,wanna die kick nutt run biatch
19,0,0,4,3,0,0,Yes,probabl one fake kai huh fuck bitch hun life unlik
9,0,0,0,0,0,0,Yes,gooooooooooooooooooooood gonna cut
11,0,0,0,2,0,0,Yes,finger tight ass wtf hahaha
139,0,0,0,5,0,0,Yes,ok come warn label first cousin slept men make whore slut number alot would better get pay sinc basic give away anyon meet bar ur opinion wow didnt know men world lol ok kidn sorri lolr ok real answer im not one judg peopl real could go deeper stuff see sleep men may no dont think she either mayb she lost soul want found understood doesnt know express self alway reason behind peopl say
76,0,0,0,2,0,0,Yes,pussi hoe beta get dnt fuk wit dawq priscilla hoe cu get bout one bitch think cu coral spring knt find hoe homeboy no df stay amp say gun tel us ya ass keep smakkkn demm lip amp amp di trinaa exitin yup im sure cunt yall hoe kan kume find
30,0,0,1,0,0,0,Yes,love sister aujalaaaaa hahaha yur hater justtt funni lmfao lofl rofl rite got no life mmsgin ppl anonom sayin dumshit
62,0,0,0,0,0,0,Yes,terribl rude everyon sick abus everi good thing happen destroy hate fake smile way care trust dead aliv head someon still care ummmmmm actual realli creepi doesnt make sens
8,0,0,0,1,0,0,Yes,gay deffent not
9,0,0,1,1,0,0,Yes,vergin hhaahahha ye
23,0,0,0,1,0,0,Yes,soo ur bi yea sex jail found like
20,0,0,0,3,0,0,Yes,steal pic cheyenn video cheyen give url
18,0,0,0,0,0,0,Yes,still wonder need wonder mind need wander
11,0,0,0,0,0,0,Yes,mad ugli true talk like face
25,0,1,0,1,0,0,Yes,face mess get dog someth differ chew hahaha okay jordin
47,0,0,0,0,0,0,Yes,one call hoe shit cuz bitch justin fuck girl friend back fuck quit throw self whore ok didnt no one
50,0,0,0,1,0,0,Yes,mean fake mean attitud fake person not she dead aliv um say ppl hahahahahaha funni jordin that not mean mean use someon els pictur not stfu okay
10,0,0,0,2,0,0,Yes,gay hahahaha
60,0,0,7,8,0,0,Yes,wait cheyenn sent request wait name tabitha fake no im tabitha jai locascio no clue cheyenn pleas send link see guess might use pictur myspac facebook
13,0,0,0,1,0,0,Yes,have ever wantedd start bandd not realli
21,0,0,0,0,0,0,Yes,aujala bigest piec shit evaaa she not pussi anonomouss nice tri tho
15,0,0,0,2,0,0,Yes,yousoo dumb imm not well dont mean
50,0,0,0,1,0,0,Yes,boobi make public appear realli ask bunch person bodili question hahar buuuuut usual enough boob see woman haha find clevag necessari attract
18,0,0,0,1,0,0,Yes,big flirt not flirt lmao shut
30,0,0,0,3,0,0,Yes,bitch rap beta den yo ugli ass lol go suk dik nigka kum check outsid lake park see diz anywaysz
24,0,1,4,5,0,0,Yes,fuck justin bieber fuck fag um excus yuh not ur fuckin idiot kay good
28,0,0,1,1,0,0,Yes,woww ummmm yuu quyi neeed stop postinqq shit anonym serious str annd dont fuck ilearn lesson vvvv oh true
16,0,0,0,1,0,0,Yes,mani peopl slept omg babe dork no comment
11,0,0,0,0,0,0,Yes,pop porch monkey she mine haha
21,0,1,8,6,0,0,Yes,not fat alexi fat ass low life bitch haha thank youu
19,0,0,0,2,0,0,Yes,ever way no intend point
30,0,0,1,1,0,0,Yes,found someon somehow pregnant men somehow pregnant women would react suck hahaha jk
13,0,0,0,1,0,0,Yes,still aliv idk tell
19,0,1,1,0,0,0,Yes,think kind cuti think know
22,0,0,0,0,0,0,Yes,hop porch monkey mine member babe toni fatherfuck haha ye babi rememb
28,0,1,0,0,0,0,Yes,suppos back threaten kill someon oh crap bad nigga got chu next time homegurl
33,0,0,0,2,0,0,Yes,think care think apo highli estim opinion bitch haha cuti nahttt
11,0,0,0,0,0,0,Yes,hey laura sup mike yoooo nigglett
61,0,0,1,3,0,0,Yes,lalaa talk much shit still not step amber like said fuck transvestit man wtf kan hop got prob wit beliv shuwld step fuk btw im not no transvestit beliv tht ur mom
21,0,0,0,0,0,0,Yes,oh cours work everyon els end lol awww that right fs biggest spammer lol
22,0,0,0,0,0,0,Yes,emili must come first term love come first term get laid yessssssss
16,0,0,0,0,0,0,Yes,dont know seem like bitch not
14,0,0,0,1,0,0,Yes,could date someon opposit opinion ye
13,0,0,0,0,0,0,Yes,ing itouch back lmao dork
77,0,0,0,1,0,0,Yes,lie think chang ur appear get tattoo make peopl not recogn ugli insid enough said wow that total not go dont want tattoo chang appear hide anyth tht defin not goal think im ugli insid thank appreci opinion one think
42,0,1,1,7,0,0,Yes,hey smexi wanna fuck bout night long sound good bed wait sexi bitch no not whore fuck stupid fuck bitch
38,0,0,1,0,0,0,Yes,okaaaay lemm let youu know somethinnnn youuur fastt ass hoeee needss keep damn legss closeddd youuu act like yuuur hardd bitchhh yourr softerrr thann fuckinn creamm cheeseee byeeeeeeee anonomouss
28,0,0,0,2,0,0,Yes,whyy dose rubinathi ask stoopid question eras dum betch talk anonym man show face hahah
30,0,0,1,0,0,0,Yes,love sister aujalaaaaa hahaha yur hater justtt funni lmfao lofl rofl rite got no life mmsgin ppl anonom sayin dumshit
12,0,0,0,1,0,0,Yes,whatg think fake ignor
30,0,0,1,0,0,0,Yes,fake fake call real hailey fake formspr lame bitch lame no leav stupid usernam
139,0,0,0,5,0,0,Yes,ok come warn label first cousin slept men make whore slut number alot would better get pay sinc basic give away anyon meet bar ur opinion wow didnt know men world lol ok kidn sorri lolr ok real answer im not one judg peopl real could go deeper stuff see sleep men may no dont think she either mayb she lost soul want found understood doesnt know express self alway reason behind peopl say
13,0,0,0,0,0,0,Yes,gahaha xd whip ass lmfaoo lmfao
33,0,0,0,2,0,0,Yes,gf ever pregnanc scare first thing came mind never daughter born plan
62,0,0,0,1,0,0,Yes,think ur hot shit fuck dumb littl jit whore hook everybodi stop tri grow fast go th haha haha love fake bitch call whore boyfriend month day know whole life
45,0,0,0,2,0,0,Yes,thiink pretti funni like quot stfu wast time write quot stfu stop wast time repli tabi stop leav stuff form spring haha serious
26,0,0,0,1,0,0,Yes,would one hate no idea well ill let know find
26,0,0,0,1,0,0,Yes,anyon ever told full siht christma turkey ye thank gabe
12,0,0,0,0,0,0,Yes,go away mad corni wat fuck pussi
11,0,0,0,0,0,0,Yes,dont care think
41,0,0,0,4,0,0,Yes,actual dont fromspr account yea apo say name im never go see littl pathet self daniela happi go stop look like hoe daniela
18,0,0,0,1,0,0,Yes,big flirt not flirt lmao shut
13,0,0,0,1,0,0,Yes,get life twist bitch get life
9,0,0,0,0,0,0,Yes,hi assle asshol hi anonym
11,0,0,0,1,0,0,Yes,know think gay
14,0,0,1,0,0,0,Yes,vvv lmfao virgin not virginian xd lmfao yeeeea would know
15,0,0,0,0,0,0,Yes,reckon beat swime rekon cant
11,0,0,0,2,0,0,Yes,hobo noo not
40,0,0,0,3,0,0,Yes,know would like hairi ass lick bet even got hard read hairi know hairi mom pussi go lick
62,0,0,1,0,0,0,Yes,girl kind apo friend apo apo like emili spread rumour said realli man lmbo anyway emili heard girl barg class one day continu lol man sing like one
12,0,0,0,2,0,0,Yes,virgin think
16,0,0,0,2,0,0,Yes,mental made proof video cant lie
9,0,0,1,4,0,0,Yes,lick dick hahah
15,0,0,0,0,0,0,Yes,hope asswhol get snif aid hope get aid
16,0,0,0,0,0,0,Yes,dont talk rubinathi stupid huh smell hater lol
17,0,0,1,1,0,0,Yes,last time maturb today shower think
24,0,1,0,0,0,0,Yes,hehe funni want fuck tight ass haha mayb know
11,0,0,0,0,0,0,Yes,no honestli realli immatur one
17,0,0,0,1,0,0,Yes,grosss face nasti see complain
11,0,0,0,3,0,0,Yes,answer question biatchh alrightt alrightt hahaaa
20,0,0,1,8,0,0,Yes,kikk ass vvv haha wtf tri bitch dare yuh ili alexi lol ili
13,0,0,1,1,0,0,Yes,hoe uh huh tht du life
17,0,0,0,0,0,0,Yes,fuckinq ugli hoe idk ask boy took
36,0,0,0,2,0,0,Yes,barbi popular buy friend tast medicin hmm let go ask barbi ill right back lol
57,0,0,0,3,0,0,Yes,let see amp amp born th ghetto si wtfuhh know bout tht cuhh ahaha not damn thing get level trickk show name amp catchh ahh fade lil homie amp no know dont stay away come find bxtch
23,0,0,0,0,0,0,Yes,hot give woooddddddddddddddddddddddddddd well dont talk pleas mayb go fall coupl stair
76,0,0,0,2,0,0,Yes,pussi hoe beta get dnt fuk wit dawq priscilla hoe cu get bout one bitch think cu coral spring knt find hoe homeboy no df stay amp say gun tel us ya ass keep smakkkn demm lip amp amp di trinaa exitin yup im sure cunt yall hoe kan kume find
34,0,0,0,1,0,0,Yes,oh well apo shiiit hang older peopl get friend age dumb bitch stfu doo dont wrri bout mee
45,0,3,0,2,0,0,Yes,come back fuck horribl dumb bitch wtf like fuck five like know yeahhhh no bitch get fuck life one unlik hun
47,0,0,0,2,0,0,Yes,yay one love love dr realli put number kid xdr creeper gonna call nowwwwwwwww hahah call number realli mine anyway
27,0,0,0,2,0,0,Yes,cat free dog cost money pussi free ov reason not cheap ass tc
20,0,0,5,0,0,0,Yes,like tight pusssssayyyi yep sister one fuck twice last night
10,0,0,0,0,0,0,Yes,fagggggg bitchhhhh
35,0,0,1,0,0,0,Yes,no wont haha listen asshol sit tri tell feel unless know person level good friend
23,0,1,2,0,0,0,Yes,today no longer profil pic read even bother ask oki
45,4,1,4,7,0,0,Yes,hrd yuh su kd cumd rszz ysz qh lnq wtf bxtch get da fuk hea wid dat ish wut luk lyke
33,0,0,0,2,0,0,Yes,honest said could never leav bed wake let no aliv haha good song
14,0,0,0,0,0,0,Yes,gay nah straight
40,0,0,0,2,0,0,Yes,anyon know buis pope appar beg forgiv lol ask forgiv sexual abus priest done young peopl
60,0,0,2,2,0,0,Yes,apo go poke eyebal want know bad apo not tell lmao need anger manag class ladi tell err night go pick shoe throw rock pot pan lmao hide violent lol
31,0,0,0,3,0,0,Yes,yan uglyyi dum hoe aha yu guy make ugli coupl no he not yurr info deff not
30,0,0,1,1,0,0,Yes,herd fuke karon grade umm herd dnt even talk tew th grader let alon fuk danni noe
20,0,0,8,9,0,0,Yes,yew eva cunsid smashin whit gurl wit nice nippl sure nd ihav smash white gurl
21,0,0,0,1,0,0,Yes,peopl one arm go get nail done pay half price idgaf
40,0,0,0,0,0,0,Yes,ur facebook fake co saw facebook diff last name pic proof well pretti much proof haha im reall
18,0,0,0,0,0,0,Yes,still wonder need wonder mind need wander
21,0,0,0,2,0,0,Yes,austin new gf ugli fuxkkk lolz downgrad honey ur better pg hahahahahaa thankss
16,0,0,0,2,0,0,Yes,mental made proof video cant lie
19,0,0,0,0,0,0,Yes,dont think virgin btw xd hahaha think
38,0,0,1,0,0,0,Yes,okaaaay lemm let youu know somethinnnn youuur fastt ass hoeee needss keep damn legss closeddd youuu act like yuuur hardd bitchhh yourr softerrr thann fuckinn creamm cheeseee byeeeeeeee anonomouss
16,0,0,0,1,0,0,Yes,look could give aid would make everybodi blind probabl lol
46,0,0,0,5,0,0,Yes,hangout mois today saw statu said name even know like th grade cri loud ye dont worri
60,0,0,2,2,0,0,Yes,apo go poke eyebal want know bad apo not tell lmao need anger manag class ladi tell err night go pick shoe throw rock pot pan lmao hide violent lol
18,0,0,0,0,0,0,Yes,member quot big peni quot xd lmaoo haha sure
87,0,0,1,0,0,0,Yes,bitch get one thing straight toney well never go ur pretti ur bitch insid sorri dont like no one reson peopl nice caus ur sister stop think ur hot shit urself im alway dont worri relationship definit none busi im bitch deserv one im sure
11,0,0,1,1,0,0,Yes,get yo knee meh nevah
13,0,0,0,2,0,0,Yes,handcuff one arm man wow realli
28,0,1,0,0,0,0,Yes,im sexi fuck ass duuud made laugh fuck hardd thank make day welcom faggot
