count_words,count_mentions,count_hashtags,count_capital_words,count_excl_quest_marks,count_urls,count_emojis,clean_text
9,0,0,0,1,0,0,like like dakotah whore
16,0,0,0,1,0,0,anyth make sick smell vomit
15,0,0,0,2,0,0,unprotect sex much delet ye
43,0,0,1,3,0,0,crush john bishop wrong lol total not crush screen daughter ye fuck john bishop total hot not obvious gener xd
15,0,0,1,1,0,0,hehe no slightli gay girl cool what jur name bbygurl
16,0,0,0,0,0,0,play sport ye wii sport tenni basebal ping pong lol
8,0,0,0,1,0,0,bisexi yeay
23,0,0,0,4,0,0,wanna fuck place mine haha no way surpass romant shit lol
36,0,1,2,1,0,0,haaha cute yourr callingg mee ahh pussi bitchass wont leav name right wanna get im tell im one one letss goo fake bitch
20,0,0,0,1,0,0,wrong like boy no lol that like say wrong like tea
21,0,0,7,0,0,0,famou person ur tire seein everi hmmm idk dont realli care
12,0,0,0,0,0,0,suki suki five dolla da eggrow hi
5,0,0,0,0,0,0,sexi
22,0,0,0,0,0,0,restaur call outbackr yeh outback rib stake rib someth
60,0,0,2,0,0,0,still today shit sad stfu rachel yo ass look like damn piqq lala dissappoint yo sister gonna get playd dude naent say mmhm mind uur bius funni kuhh stay tryna talk mah friend hun get annonom pussi ah hoe
20,0,0,1,4,0,0,iw ash soapi warm water circular motion realli dirti care factor zero
45,0,0,0,1,0,0,could chang someth would chang actual pretti happi current buuut could guess littl taller could model haha
54,0,0,42,0,0,0,sex sex toy sex sex toy mallibu barbi play play babi get lone said hannah montana make move way cant imagin hahaha
13,0,0,0,2,0,0,gay indeedo proud
42,0,0,1,1,0,0,greatest thing would ever wish life fuck ladi gaga hayley william thime haha jk would like sing song feat gaga yelyah
16,0,1,0,1,0,0,someon best friend ye like think
22,0,1,0,4,0,0,cours live rule nice reall outlaw kiss
19,0,0,0,0,0,0,dont think virgin btw xd hahaha think
57,0,0,1,0,0,0,might think im evil mate sit corridor school face leg girl know walk past jump lift leg went fli like superwoman lmao fucker face
20,0,0,0,1,0,0,ride hors anyth
18,0,0,0,1,0,0,know mani peopl mom slept told
32,0,0,0,4,0,0,good girl gone bad oo bad girl gone wors oo im good girl gone mad hmm wasnt option
6,0,0,0,0,0,0,like
11,0,0,0,1,0,0,love not yet
49,0,0,27,4,0,0,lmao dumb one tv show said whole tv channel lol anywho mr ching lmao ah sheesh caught see happen kush kick make forget shyt lol im good mama wbu
20,0,0,0,1,0,0,ow much cash none dont pocket right lol
47,0,0,0,0,0,0,th grade stop tri grow fast not cute apo grow pace stfu obvious dont know dnt tri grow fast becuz chill older ppl
12,0,0,0,0,0,0,oh see aww sad
13,0,0,0,1,0,0,distinct smell think everyon
57,0,0,1,0,0,0,might think im evil mate sit corridor school face leg girl know walk past jump lift leg went fli like superwoman lmao fucker face
42,0,0,0,0,0,0,amart la antigua well day busi im go ake answer question lmao see omg lot gmac boii well
13,0,0,0,0,0,0,du like like one friend
97,0,0,1,2,0,0,usual eat pizza not includ haha hahaha like everyth that etiabl soooo like chipotl one mani favorite buuuuut realli enjoy taco kung pao chicken veggi penn creation cajun rice pancak alway love veggi fruit awesom hahar also like tri new food exot thing noon would ever tri ive sate torpedo haha suggest eat fast food frozen gourmet meal process food gross yukkkki
11,0,0,0,0,0,0,gay haha well fat
65,0,0,5,3,0,0,guess thisss not fake rachel stephhh one best sister thaa world apo beg hop apo even knoww never damn convers go find someth better get life
22,0,0,0,1,0,0,hahahah buri whole deal hmm kinda mean huh ok
61,0,0,5,12,0,0,lol yh well naomili love wooop naomili need fix moment skin go wrong way perhap see angst end get happi end would rather end happi start happi eak
25,0,1,0,1,0,0,face mess get dog someth differ chew hahaha okay jordin
24,0,0,0,0,0,0,hi name andrew want fuck ain hoe oo woah woah nice
51,0,0,0,0,0,0,dayumm stupid fuckin cunt stop talk shit get fuckin life go suck mom dick chock dayumm lil pussi take anonami watev stephani ilovey alexi haha knoow huh matter love youu stephani
12,0,0,0,0,0,0,hey love daydrien no homo ahahahahahahahah
16,0,0,0,1,0,0,proud reliabl good friend
28,0,0,1,1,0,0,want himm hush goooooood caus want
9,0,0,0,3,0,0,like tonyy
9,0,0,1,4,0,0,lick dick hahah
76,0,0,0,2,0,0,pussi hoe beta get dnt fuk wit dawq priscilla hoe cu get bout one bitch think cu coral spring knt find hoe homeboy no df stay amp say gun tel us ya ass keep smakkkn demm lip amp amp di trinaa exitin yup im sure cunt yall hoe kan kume find
60,0,0,7,8,0,0,wait cheyenn sent request wait name tabitha fake no im tabitha jai locascio no clue cheyenn pleas send link see guess might use pictur myspac facebook
49,0,0,0,2,0,0,would interest go rodeo watch bull fight not go rodeo time two bull fight spain mexico fun excit
17,0,1,0,0,0,0,like andrea date psh find anyon
77,0,0,32,4,0,0,tha fuck quot krista quot not quot krista quot im not stupid fuck leav alon crazi bitch need get stop text everi second fuck day everyon read krista annoy bitch obsess spread rumor dont like fuck hate leav fuck alon
24,0,0,1,1,0,0,saw seriou crime take place told could possibl kill would tell ye
42,0,0,0,2,0,0,think black friday adult start act like children store get kid christma gift mean adult need start behav like one mob mental
4,0,0,0,0,0,0,
4,0,0,0,1,0,0,hi
80,0,0,0,0,0,0,ew wuld never jelou ur life coke yup that drug still seem handl lot no one give fli fuck ur life leav andrew fuck alon bc hate firey cunt haha coke idiot dont give fuck guy one comment formspr shut
56,0,0,0,0,0,0,fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake
53,0,0,0,3,0,0,huge drama situat life right wish could get rid happen not thank somewhat drama free moment enjoy drama nope no drama not allow
30,0,0,1,4,0,0,momss bitch shee fuckin blockedd text aha ohh mightt hang wiff davidd memberr himm hahaha weinerr duh rememb
18,0,0,0,0,0,0,kee jayyy look alik even finer heheheheh amberr lmfao
13,0,0,0,1,0,0,have ever wantedd start bandd not realli
35,0,0,0,2,0,0,paranorm interest believ thing interest peopl believ gost spirt think peopl fasinat explain
7,0,0,0,1,0,0,bra braless bra
25,0,1,0,6,0,0,home page shit homepag talk even
75,0,0,5,2,0,0,sware shxt like fite anyon wiinn wellll lil stiiick bitch stop tri act hard srri tht ur anonom say shit oh yeah dnt tri tew akt hard btw juss dnt let ppl fuk wit like stank hoe kan hop mah shit fuk nice dayi bye haterr
24,0,0,0,1,0,0,mean she come she spam well gota answer get
17,0,1,0,1,0,0,know realli readi sex ye
26,0,0,0,1,0,0,legal travel road revers long follow direct traffic probabl not lol
19,0,1,1,0,0,0,think kind cuti think know
10,0,0,0,1,0,0,like someon doooooooo
11,0,0,0,0,0,0,no honestli realli immatur one
14,0,0,0,2,0,0,twitch problem no haha show face
21,0,0,0,1,0,0,make mad tonsssss hate group myspac care anymor
44,0,1,0,2,0,0,hey stupid peopl see everyon know tabi real life yeah retard still call fake not oper comput say hahahahahahahhhahahah oh god love
13,0,0,0,0,0,0,doodl doodl box ahaha great song
29,0,0,0,0,2,0,sure must spamr amp wont continu spam okay sure
31,0,0,0,1,0,0,think economi start get better give matter year im curiou everyon opinion realli know
12,0,0,0,0,0,0,mani fuck
17,0,0,0,2,0,0,ilovey jordan parti buddi love jessica partyy buddi ha great time
7,0,0,0,0,0,0,im back
24,0,0,0,3,0,0,smile look like someon stuck two nut cheek freak chipmunk awwwwwwwwwwwwwwwwwwwwww thank kid amaz
24,0,0,0,1,0,0,ever made rhubarb pie good no herd that nice pie never tast
20,0,0,0,1,0,0,would abl make basic train militari ye think
41,0,0,1,2,0,0,would rather flame gay handicap nigger cherub white trash skitzopheren ampute turett guess choos second one least turett could make ppl laugh
7,0,0,0,1,0,0,curs yea
20,0,0,0,1,0,0,song stuck head right janet son gun haha
18,0,0,1,3,0,0,bisexu wtfffff kind question coursee nahhhhtttttt
9,0,0,0,1,0,0,cuss alot inde lol
34,0,0,0,0,0,0,know sky blue unless get scientif say back realli black see scientif way interest lol
55,0,0,1,0,0,0,not obsess yor ya know like everyth know like everyth like sister not realli seem like ever fuck want ha juss block duec crazi ass bitch
33,0,1,3,3,0,0,sinc big nba cav fan lebron stay leav leav leav know yet said yet
44,0,0,1,1,0,0,girlfriend look like think outlaw blond blue eye littl thick kid big boob hate outlaw
15,0,0,0,1,0,0,believ sometim life selfish no
55,0,0,0,3,0,0,apo teach comet surf metero stunt stack alien money perfect height want like marsian apo uihjhfjhdjdfhierrinbhkdaaaa mean get like marsian ahahahhaha lmao im fukin dork lmfao agre dork
26,0,0,0,0,0,0,favorit movi current hangov superbad forget sarah marshal train dragon cant rememb lol
73,0,0,1,2,0,0,place uk want visit ermmmmm visit alreadi well would like go back london london pretti huge everywher ermmm everywher realli would like visit lot twitter dude see get along certain special peopl cough cough live uk
40,0,0,0,2,0,0,oh heck ebuddi meebo lol aww account logd time lol add msn yahoo aim
12,0,0,0,2,0,0,no like move idk
53,0,0,3,2,0,0,ever surgeri ye reason ummm think push concret step old hous sister skull crack open littl go hospit get stapl back togeth
15,0,0,0,0,0,0,hoe look soft df lmao uh huh im sure duww
30,0,0,0,8,0,0,tv okennnn ahhhhh borrow mine like im watch skin hous parti not fantast anyway welcom mine
49,0,0,0,1,0,0,prefer blond unett would say make differ realli prefer blond hair look wise think colour someon hair make person would look
8,0,0,0,0,0,0,hey aujala hey whore
23,0,0,1,1,0,0,gabbi major slut dont say face deff aint love
74,0,0,34,13,0,0,hey tabilo read bio laugh loud love question fav song movi book question bulk save time guess hahahahahha god love keeley forgot ask anomin song cant name man robot hand movi nightmar christma book weight silenc lockerbuddieslif yo
48,0,0,0,2,0,0,didnt notic tabi tri say definit someth wasnt say anyth mean dont tell stfu wasnt mean nice stop alright stop talk okay hahaha
22,0,0,2,1,0,0,lame ass ovious iloveyouhh more ur extra extra lame inkorrekt obviou love alani
31,0,2,0,1,0,0,heyi offlin fer three day gone onlin like three week hhaha
15,0,0,0,1,0,0,youu need answer question gay amm amm
6,0,0,0,1,0,0,age tomorrow
16,0,0,0,0,0,0,dont want thing end not still gon talk
19,0,1,1,2,0,0,call skinni jean not make skinni jean okayyyyyyy hahahaha im not fat
13,0,0,0,0,0,0,like sex uh virgin
8,0,0,0,1,0,0,religion baptist
12,0,0,0,0,0,0,damn bad apo taken haha
14,0,0,0,1,0,0,sex talk didnt know
20,0,0,0,2,2,0,mean songr
20,0,0,0,0,0,0,hoe get tri grown not careee
17,0,0,0,1,0,0,okay like eat morn wanna eat
17,0,0,0,1,0,0,million dollar would ur mom
14,0,0,5,0,0,0,yu pair handkuff hmmm haha mayb lol
31,0,0,1,4,0,0,flirt dont think amp amp aww thankss ur reali nice person aswel aawwwww warm fuzzi insid lol
9,0,0,0,1,0,0,allerg anyth nope
23,0,0,0,0,0,0,lol laura come ask question no question answer mine wich suck lol lol
12,0,0,0,1,0,0,need feel life love
15,0,0,0,1,0,0,super power wish aww shay super enough lol
13,0,0,0,1,0,0,ever cum sexual fantasi yep yep
17,0,0,0,0,0,0,kiss lip turn face dont kiss peopl dont know
40,0,0,0,4,0,0,get cold sore realli herp idk dont get ye get kiss saliva juic transfer anoth person infect herp
22,0,0,0,1,0,0,weirdo spell time wrong haha weirdo comment anomin hahah idkkk
11,0,0,0,1,0,0,prefer spontan stabil sponan
5,0,0,2,5,0,0,haiiiiii ti
20,0,0,0,0,0,0,turn around bend welcom littl friend insid ahahah
11,0,0,0,1,0,0,masturb silli shoosh no
14,0,1,0,3,0,0,favorit food freez cold ice cream haha
15,0,0,0,1,0,0,close eye sneez dont think
11,0,0,0,0,0,0,fuckin hate ass fuckin love ass
41,0,0,0,0,0,0,wtf saw pic mois like wtf sinc friend especi sinc th grade like back stick friend lmao no thankyou
13,0,0,0,1,0,0,fake yurself fake
6,0,0,1,2,0,0,player wish
14,0,0,0,1,0,0,make laugh zoowil xxxrissale geeemmayyse trebla bunz
13,0,0,0,1,0,0,hawaii capitol eat can meat spam
12,0,0,0,0,0,0,ok im one guy lol lol cool
34,0,0,0,1,0,0,see five year year see expand beauti industri busi wed plan that im aim moment
69,0,4,0,1,0,0,love guy best friend friend yr took prom know yet flirt like like day told could never togeth not pretti enough thought shallow need
20,0,0,0,2,0,0,would rather run moe jump style eat countri pancak ermmm not sure
40,0,0,1,3,0,0,ever fart bu blame somebodi els hahaha no take buss often besid car fart either lol
31,0,0,0,0,0,0,ur not pretti think ur prettiest girl wow stupid evil go rude somewher els dont even think im pretti
15,0,0,8,0,0,0,hurt get yur nose perc noope not
20,0,0,0,3,0,0,zip dumpster babi get anymor lesbian hahahahaha actual wtf hahahaha
9,0,0,0,1,0,0,te gusta alguien sip
21,0,1,0,2,0,0,hate cri someon automat say quot okay quot yesss
29,0,0,0,1,0,0,opinion realiti tv show person find entertain real script not real
5,0,0,0,0,0,0,asian porn
50,0,0,0,1,0,0,would say best friend call morn say pregnant need pick sick parent kick go get take care
55,0,0,1,0,0,0,ermm nopee im not kissin si lol drink though oh mean nasti like ment peck cheek kool beer drink one well
42,0,0,2,1,0,0,must answer would rather drink year date milk lick camel foreskin give matt wilson head ermm think would rather go secound option hahaa
12,0,0,0,0,0,0,suki suki five dolla da eggrow hi
28,0,0,0,1,0,0,messag would want put fortun cooki believ love love believ
36,0,0,0,3,0,0,opinion conform conform stupid im super believ feel noon act certian way due anoth rock individu
15,0,0,0,2,0,0,nada ummm didnt know jose first kiss
9,0,0,0,2,0,0,virgin right hahaha
79,0,0,6,12,0,0,ifogguitarist love skylin xd apo sexiest car honda civic xd anyway shay babi got favourit car clarissa like skylin well love realli muchli lol wait red rest post lil ladi honda civic hmm ill word min ye fav world skylin
20,0,0,0,2,0,0,american war hero interest macarth reall american ass hole
21,0,0,0,4,0,0,what ur sexi hair color babe gray black pic uhmm blond
36,0,0,3,6,0,0,dont squirm motha fucka syring spare time skin nigger hit nigga nico bing aha nigga zure nice rhyme llama fucker
37,0,1,0,0,0,0,alexi bitch whorer hahha jk alexi love anthoni formspr doucher cant login well guess love youu whore
53,0,0,0,1,0,0,teacher life weirdest thing ever seen teacher share stori leav one word repli like peopl lmao sex one teacher weird
11,0,0,0,1,0,0,favorit song paramor turn
22,0,0,0,0,0,0,enjoy long walk beach get caught rain love romant lol
36,0,0,3,5,0,0,angel appear heaven offer lifetim suppli alcohol beverag choic alcohol beverag choos chambord liquor aka rasberri liquor heavenli
40,0,0,0,0,0,0,ur facebook fake co saw facebook diff last name pic proof well pretti much proof haha im reall
21,0,0,1,1,0,0,could anyth would would travel alreadi knew dd
5,0,0,2,1,0,0,vampir weekend
15,0,0,0,1,0,0,way websit crop pictur nope aint spam yet
33,0,0,1,2,0,0,hair realli thin hate hair thin thick like thick use like till got gray lol
25,0,0,0,3,0,0,readi get beat game soccer dina suck soccer not
112,0,0,0,2,0,0,look like mom dad know biolog mother dad met korea armi amp came born start want want come seen sinc dad remarri white ladi henc fact said im whitest korean ever talk haha dad white peopl say look like dad dont realli see much
54,0,0,4,3,0,0,would live differ countri ye one would like live part america ye cheaper peopl seem friendli hotter certain part sayyy everyon love usa
54,0,0,42,0,0,0,sex sex toy sex sex toy mallibu barbi play play babi get lone said hannah montana make move way cant imagin hahaha
36,0,2,0,2,0,0,dang not rollin thaat kind cash question someth crazi want die two hot japanes women
36,0,0,0,1,0,0,okay ad peopl want sexual spam dont mass spam want sexual spam ask spam individu thank oki
12,0,0,3,0,0,0,naw nee naw nee naww neee samantha whore
15,0,1,0,0,0,0,marriiieedddddd hahahahah yeah sorri husband
12,0,0,1,1,0,0,btw fyi news mr tell
15,0,0,0,2,1,0,visit plz kk
25,0,0,0,2,0,0,go underwat without hold nose ye haha neat trait mine plug nose lip
20,0,0,0,0,0,0,go sit ya flat self wherea stop tryna like ya hard shit ananom
12,0,0,0,1,0,0,addict person ye everyth
17,0,0,0,6,0,0,love youu sexi thang mwahaha thank yuh meh sexi bitch haha
11,0,0,0,2,0,0,spell retard like
24,0,0,0,1,0,0,ever itellyouthat com go tell someth world haha huh wat
18,0,0,10,0,0,0,let sex lol jk blue wffle bahahaha no
27,0,0,0,1,0,0,think think think what not need seem underthink need think
31,0,0,0,3,0,0,wasnt would say love duuud check page dailyyi creeeepppyyyy damn go back girlfriendd
28,0,0,0,2,0,0,pay forward pay ye time not sure pay made feel good
35,0,0,0,2,0,0,bitchh cuuldnt kill catepilar lmfao make sure send pic new tat ahaha lmfao oo bitchh yuu bee takinn itt farr
30,0,0,0,2,0,0,would rather lose sight hear sens smell senc smell wana see hear smell isnt import realli
66,0,0,0,6,0,0,complain lot thing canut chang ga price weather etc complain bother not find tiresom peopl complain lot thing find tiresom someon complain alot control bother
41,0,3,0,0,0,0,sure hell look like dog fuck call hun got look like damn dog hun lol gonna
73,0,2,0,9,0,0,men part quot haha got quiet red quietli mumbl quot oh yea quot second later die laugh hahahahaha yea thought know thought funni anyway still get lol ancient roman statu made gay men huh incred blond
44,0,0,1,2,0,0,like lil kid like justin beiber umm bigga heart ever start hate yr old obvious addict get fact straight kay
21,0,0,0,1,0,0,get mad peopl lie care person lie
7,0,0,0,1,0,0,pretti gracia stranger
17,0,0,0,0,0,0,pretti women walk street pretti woman kind like meet
46,0,0,0,1,0,0,franc gross nastiest coupl ive ever freakin seen way leagu like no joke appreci tri help not work go away stop jealou yeah
27,0,0,0,1,0,0,spam time question bit much not comfort tell unfollow thank nahhh fine
29,0,0,0,1,0,0,ever circu yeah time actual im not biggest fan clown though know
42,0,1,0,0,0,0,wow ur girl quot dani quot lot guy top sure noth worri nope anyth worri dina trust
17,0,0,0,1,0,0,stop partli cloudi start partli sunni never
60,0,0,0,0,0,0,babe want eat insid stick dick mouth make moan talk dirti make want touch oh wat would freak haha tho amp see like lol damn pleas lol
117,0,0,1,6,0,0,favourit colour gener top favourit colour wear colour piec jewelri think look realli good togeth like green blue red green etc etc like pendant someth realli understand question salvag lol favourit colour would say blue favourit colour wear probabl dark grey goe hair amazingli jewelleri would say perhap dark blue gold know blue yellow technic contrast say love togeth
16,0,0,0,1,0,0,annoy habit best friend not stand
11,0,0,0,1,0,0,annoy celeiti pari hilton
60,0,0,14,2,0,0,person said quot follow dum th grader leader not follow quot shut fuck not gonna anyth jelou favor shut hell cool byer iloveyoulauraa lmao love girli
39,0,0,2,3,0,0,question dirti choos naughti lil minx oh trust im pick less naughti one lol see one im delet
14,0,0,4,5,0,0,nova andrew nova everyth marissa
24,0,0,0,1,0,0,life ever chang appar random occurr ye met ex wife laundri matt
11,0,0,0,0,0,0,name hahahahahahaha lol aujala wow
58,0,0,0,1,0,0,one kind sandwich everi sandwich ingredi known humankind immedi dispos cajun turkey melt pepperjack chees lettuc tomato miracl whip lightli evenli spread pickl cucumb colbi chees slice circl amp amp layer perfectli toast whole wheat honey oat bun delici
27,0,0,0,1,0,0,right thermostat say degre feel perfect ideal temperatur
18,0,0,0,3,0,0,not youz hoe amp baybay im nawt hoe ur weeni
105,0,0,4,11,0,0,quot kiss fist id better none quot love florenc favourit band actual love flo much award best album actual jump scream excit love age though wayyyi becam famou weird see name plaster everywher littl boot ladi gaga elli gould love peopl long way famou hold femal hmmm lol
30,0,0,0,0,0,0,aussi start get smarter adayz lmao lmao woooow hater that ok caus noth love throw around lol
25,0,0,0,15,0,0,quit mean happi jack im not mean im simpli not go
13,0,0,7,0,0,0,pussi ahh hoe stay dha formspr page hater bye
16,0,0,5,1,0,0,not classi hoe trashhi yazimeh uh huh say
11,0,0,0,1,0,0,tosha real name yup sure
56,0,0,0,4,0,0,hmmmmmm sent messeng lol hmmmm probabl sign back messeng think apo stay page apo convers apo lmbo convers lmbo alway convers ye
42,0,0,0,1,0,0,monster monster would nice monster would wanna closet monster hide closet realli im nice want littl kid friend play
13,0,0,0,5,0,0,come parti tonightt iss thiii
13,0,1,0,1,0,0,jack yourpictur kare
15,0,0,0,1,0,0,nanananaanaaa dont know umm alright thenn lauraa
19,0,0,0,0,0,0,dont think virgin btw xd hahaha think
21,0,0,0,1,0,0,seem fake idk flirt much dont judg dont know
10,0,0,0,1,0,0,old
17,0,0,0,1,0,0,first love like im still love first love
41,0,0,0,2,0,0,xenturi discuss got hous killer turn around see kid still stuck hous go back hell yeah go back
16,0,0,0,0,0,0,dont talk rubinathi stupid huh smell hater lol
35,0,0,0,1,0,0,tht ur ugli love ahh haterr know uglier dog shit nahh juss kiddin not bitchh like youu
7,0,0,0,2,0,0,loyal mmmhm
60,0,0,8,12,0,0,cali colombia woman may sex husband first time happen mother must wit ewww eeeek hahahahahahahahahahaahahahahahahahhahaha lole seriou aw take arrang marriag someth random haha poor bloke that wors die virgin lol
20,0,1,0,1,0,0,stay formspr even know
15,0,0,0,2,0,0,think question never answer ye duh ha
50,0,0,0,0,0,0,excus whoever fuck shut fuck mouth apo tell someon go kill motherfuck go kill self see noth better lurk formspr hahaha love youuu
30,0,0,0,3,0,0,hate oldham kati whatev ha nopee dunno herrr friend friend bethani though sure chill
27,0,0,0,1,0,0,could best friend hollywood starlet would pari hilton love dirti littl freak
17,0,1,0,0,0,0,like andrea date psh find anyon
61,0,0,1,3,0,0,lalaa talk much shit still not step amber like said fuck transvestit man wtf kan hop got prob wit beliv shuwld step fuk btw im not no transvestit beliv tht ur mom
25,0,0,1,4,0,0,fart beacaus blew away hahaha spot chees answer not like random lol
14,0,1,0,3,0,0,ever smell someon gaug gaug
51,0,1,2,3,0,0,guess get life even know would even start shit serious must bit mess head pathet one inform nope mess
81,0,0,0,1,0,0,boyfriend ugli ass mexican like apo give prop go junior flat ugli tri go guy grade someth caus pothead look head road yo stfu that opinion that ugli not mine he not pothead get shit straight
80,0,0,0,3,0,0,cum alway go tu sydneyi aboutt nd not like go tu nd tell dont like nd cant cume tu mee ok aktual ur rong kame askin got prob wit sed noe got one wit sed tht realli dnt got tyme ur bullshit bye
19,0,0,0,0,0,0,know anyon name tyler southwood ye doo tyler
6,0,0,0,0,0,0,spam oki
12,0,0,0,1,0,0,true like toni idk
21,0,1,0,1,0,0,poop pee time mucel get way
8,0,0,0,0,0,0,spamm meee spam spam
63,0,0,0,2,0,0,bio quit interest say quot booo whore quot talk confus jordin think remeb tell leav alon interest movi mean girl im confus still stalk tri put stop
14,0,0,0,1,0,0,haha ewi ugli nasti ass bitch wishhh ugli fuckkk
15,0,0,0,1,0,0,ever visit monkey land noo youu havee ayi lauraaa
21,0,0,0,1,0,0,someth scare even thought give chill nope
15,0,0,0,0,0,0,eva sex public place ask week
82,0,0,0,2,0,0,hate see alreadi look better hate awwww andon hurt feel hate lmao well think sexxiia thank think turn spamledg caus im outa stuff sigh guess took titl away readi round spamledg
26,0,0,0,1,0,0,wish someon right yeah im alon current wait timothi get home miss
36,0,0,0,0,0,0,pshhhhhh dont know shittt mw get level mayb apo talk hahahaha hahah girl blood suck video game
21,0,0,0,1,0,0,dude seem like everyon hate delet social site care
31,0,2,0,0,0,0,tonight peep rememb send messag inbox want question kkkkkk
17,0,1,0,3,0,0,let start shall best pick line hello name
10,0,0,0,0,0,0,face nastyy jealou
24,0,0,0,2,0,0,first thing save fire probabl photo thing sentiment valu apart anim peopl lol
22,0,0,0,2,0,0,dream last night ye not anyon know lol
57,0,0,0,1,0,0,contract phone pay bill end month pay minut recharg phone need sinc contract cell phone drown pre paid till get replac one
17,0,0,0,1,0,0,haha keep say shit ill kill well go jail
19,0,0,0,2,0,0,would sex leg oo would love
18,0,0,0,1,0,0,would like bigger boob lmao no im content thank
28,0,0,1,0,0,0,andrew stop talk friend nobodi like think hot shit that what annoy bye fail rapist hahahaha
11,0,0,0,1,0,0,english primari languag si hahah ye
6,0,0,0,0,0,0,ye agree
54,0,0,1,5,0,0,tv show wish would go air good hill chuz lauren thee whole point clld thee hill much drama bhut still wtch chuz love laugh thee dumb shit spencer prick btw
17,0,0,0,1,0,0,last film saw get greek fuck hilari
57,0,0,0,2,0,0,mani time hospit reason ahh hmm time differ thing like not eat dehydr silli thing aww sister decid want climb rail follow fell hit head lmao funni
59,0,0,0,0,0,0,laura love dont listen pathet littl bitch wish hope wonder beauti smart shit talker littl pussi bet would never say stuff face ilovey haha aw love
11,0,0,1,2,0,0,ever abc shot ye
37,0,0,1,0,0,0,apo call shadi apo nicknam bitch dxp wat bitch nigga name amp not showin bitch move hate
47,0,0,0,1,0,0,park far way shop walk circl around around get closest space possibl ok im lazi wait till closet car leav take foreva park eva
53,0,0,0,1,0,0,like hate peopl play hair realli like actual think realli sooth im get readi go style hair someon play that kind annoy lol
24,0,2,0,2,0,0,say garibaldi say got end blond non lesbian label naomi girl
13,0,0,0,0,0,0,im better tthan youu haha shut anthoni suck
37,0,0,0,1,0,0,look mee what firsst thing comess mindd pictur realli small think hotti think would look like nake
52,0,0,2,2,0,0,apo sit eat sour lollipop love sour lolli sour lolli xd favourit lolli flavour hmm im not realli lolli eater love chocol gurl dont say jaffer still number one peanut slab
37,0,0,0,0,0,0,hey someon hack account put privaci level request follow still want spam answer question thank cooli ill unfollow
41,0,0,1,14,0,0,lol oo no guurrrl must crazi love muchoo uhhh lmao got lmao jkjk go like eva lezzzdoooittt love yo momma ahha
51,0,0,0,0,0,0,dayumm stupid fuckin cunt stop talk shit get fuckin life go suck mom dick chock dayumm lil pussi take anonami watev stephani ilovey alexi haha knoow huh matter love youu stephani
10,0,1,0,0,0,0,love iloveyousomuchmor
12,0,0,0,1,0,0,eat anyth right nope drinkin water
20,0,0,0,1,0,0,alphabet song twinkl twinkl littl star tune ye believ
11,0,0,0,1,0,0,like russel fine lol buh no
9,0,0,0,0,0,0,slut insert winki face
24,0,0,0,3,0,0,say rosi know sexual oh god think say
28,0,0,0,2,0,0,ever cheat game game think mayb head seven haha use watch peopl shoe
53,0,0,0,1,0,0,life meaning live someon live life die caus better human explain believ good awesom elabor answer formspr didnt make show
24,0,0,1,1,0,0,still marri no divorc gf thou togeth two week
11,0,1,0,0,0,0,not fake sorri liar
8,0,0,0,2,0,0,pee pee hot
61,0,0,0,3,0,0,imagin walk forest see stream fallen tree sit tree look stream season imagin imagin anim describ saw summer bird small anim green grass light eez
13,0,1,0,2,0,0,favorit food actual cabbag
26,0,0,0,2,0,0,ubfcuuel es tu trabajo ideal lol jk dream job want wed planner beautitian make
22,0,0,7,2,0,0,safe blud le shit le agre ye talk like weird version thoma
13,0,0,0,0,0,0,massag back feed grape bitch ye master
31,0,0,0,0,0,0,lyric send ever play ipod time ohhh see nice random playlist go
13,0,0,0,1,0,0,color would best describ mood right pink
20,0,1,0,2,0,0,bulllshitt certainli not refer
38,0,0,0,3,0,0,whatu best joke know tell realli joke over lol hard rememb soo guess im good knock knock joke knock knock aha
9,0,0,0,1,0,0,last laugh tonight
26,0,0,1,2,0,0,ew shat public xd ask didnt like gotta gotta yo haha
20,0,0,1,0,0,0,suck go fuck xd pp care lol
19,0,0,0,1,0,0,like sex light depend partner
25,0,0,0,1,0,0,guy need gay hopp matt dick wtf dnt even noe matt dum hoe hop mah dik
15,0,0,0,0,0,0,stop ask question im not stop mean no reason
77,0,0,2,1,0,0,im sorri im not one fake ladi lol comeon damn self im not fuck mental know js mean think need stfu get damn life instead beng fake girl btw nice comeback say mental put peopl mean duh comeback suck
27,0,0,5,1,0,0,realli yu must new fs haha naw havent im not realli new havi like month haha
44,0,0,0,1,0,0,wrote journal entri last date would say saturday th june shay badass moment came along ruind xbox smack lmao rest histori
18,0,0,0,1,0,0,give one favorit food would difficult chicken
17,0,0,0,2,0,0,lip get pierc domin asshol
28,0,0,0,2,0,0,whyy dose rubinathi ask stoopid question eras dum betch talk anonym man show face hahah
31,0,3,0,0,0,0,uhm right vvvvvvv dumbfuck stop start shit everyon kcoolby bitch one copi
14,0,0,0,1,0,0,mani peopl follow fs think
11,0,0,0,0,0,0,pussi money weed lol love tht songg
